outcome_id,flag_id,reported_at,platform,player_name,team,sport,stat_type,resolved_stat_key,flagged_side,first_flagged_line,first_flagged_model_prob,first_flagged_implied_prob,first_flagged_edge,clv_edge_at_close,consensus_available,result,actual_value,entry_type,stake,payout,net_profit,notes,context_lookup_status,graded_by
draftkings|334612412|0QA334612412#2151925101_13L88808Q1-1063669179Q20|2026-09-19T11:02:05Z,draftkings|334612412|0QA334612412#2151925101_13L88808Q1-1063669179Q20,2026-09-19T11:02:05Z,draftkings,Rhamondre Stevenson,,NFL,2+ TDs,rushing_tds+receiving_tds,over,1.5,0.3361,0.1628,0.1733,0.1660583653276459,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 1.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15892|2026-09-19T11:02:07Z,betmgm|anytd|15892,2026-09-19T11:02:07Z,betmgm,Khalil Shakir,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1689,0.0495,0.1194,0.1214750224692794,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17037|2026-09-19T11:02:07Z,betmgm|anytd|17037,2026-09-19T11:02:07Z,betmgm,Tyler Shough,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.3239,0.0477,0.2762,0.2787201429048542,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|14376|2026-09-19T11:02:07Z,betmgm|anytd|14376,2026-09-19T11:02:07Z,betmgm,Jauan Jennings,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.4959,0.041,0.455,0.4578901817814504,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15924|2026-09-19T11:02:07Z,betmgm|anytd|15924,2026-09-19T11:02:07Z,betmgm,Charlie Kolar,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.074,0.0419,0.0321,0.0363155570469408,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|8627|2026-09-19T11:02:07Z,betmgm|anytd|8627,2026-09-19T11:02:07Z,betmgm,Keenan Allen,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.111,0.0465,0.0645,0.0713241864734053,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|18472|2026-09-19T11:02:07Z,betmgm|anytd|18472,2026-09-19T11:02:07Z,betmgm,Harold Fannin,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.5247,0.0519,0.4728,0.4728767950212537,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|14446|2026-09-19T11:02:07Z,betmgm|anytd|14446,2026-09-19T11:02:07Z,betmgm,Justin Herbert,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.171,0.045,0.126,0.1273411941397486,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16032|2026-09-19T11:02:07Z,betmgm|anytd|16032,2026-09-19T11:02:07Z,betmgm,Cade Otton,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1881,0.0411,0.147,0.1425470298704576,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|14463|2026-09-19T11:02:07Z,betmgm|anytd|14463,2026-09-19T11:02:07Z,betmgm,Colby Parkinson,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.5487,0.0462,0.5025,0.5016337016302639,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15838|2026-09-19T11:02:07Z,betmgm|anytd|15838,2026-09-19T11:02:07Z,betmgm,Wan'Dale Robinson,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2328,0.0541,0.1787,0.1756913361726306,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17668|2026-09-19T11:02:07Z,betmgm|anytd|17668,2026-09-19T11:02:07Z,betmgm,Adonai Mitchell,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1153,0.0528,0.0625,0.0625437285659405,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|13429|2026-09-19T11:02:07Z,betmgm|anytd|13429,2026-09-19T11:02:07Z,betmgm,Deebo Samuel,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.171,0.0431,0.1279,0.1290496036269743,True,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|11734|2026-09-19T11:02:07Z,betmgm|anytd|11734,2026-09-19T11:02:07Z,betmgm,David Njoku,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.3667,0.0426,0.3241,0.3253602531115403,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16795|2026-09-19T11:02:07Z,betmgm|anytd|16795,2026-09-19T11:02:07Z,betmgm,Kayshon Boutte,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2399,0.0414,0.1984,0.1989647562366412,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|18497|2026-09-19T11:02:07Z,betmgm|anytd|18497,2026-09-19T11:02:07Z,betmgm,Terrance Ferguson,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.3536,0.0431,0.3106,0.3097427674282004,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|13427|2026-09-19T11:02:07Z,betmgm|anytd|13427,2026-09-19T11:02:07Z,betmgm,Justice Hill,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2404,0.0433,0.1971,0.197117294334624,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|13610|2026-09-19T11:02:07Z,betmgm|anytd|13610,2026-09-19T11:02:07Z,betmgm,T.J. Hockenson,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1813,0.0419,0.1394,0.1381070247516481,False,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17863|2026-09-19T11:02:07Z,betmgm|anytd|17863,2026-09-19T11:02:07Z,betmgm,Malik Washington,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.3247,0.0426,0.2822,0.2816141667997274,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17800|2026-09-19T11:02:07Z,betmgm|anytd|17800,2026-09-19T11:02:07Z,betmgm,Jaylen Wright,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2221,0.0387,0.1834,0.1861951389997728,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16932|2026-09-19T11:02:07Z,betmgm|anytd|16932,2026-09-19T11:02:07Z,betmgm,Xavier Hutchinson,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.0895,0.0353,0.0542,0.0541468349316447,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17695|2026-09-19T11:02:07Z,betmgm|anytd|17695,2026-09-19T11:02:07Z,betmgm,Caleb Williams,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.111,0.0403,0.0707,0.0681772733311537,True,win,2.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16807|2026-09-19T11:02:07Z,betmgm|anytd|16807,2026-09-19T11:02:07Z,betmgm,Bryce Young,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.171,0.0309,0.1401,0.1325469393177707,True,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15891|2026-09-19T11:02:07Z,betmgm|anytd|15891,2026-09-19T11:02:07Z,betmgm,Greg Dulcich,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1652,0.0448,0.1204,0.120318923749716,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17974|2026-09-19T11:02:07Z,betmgm|anytd|17974,2026-09-19T11:02:07Z,betmgm,Ryan Flournoy,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2726,0.039,0.2336,0.2320283144735834,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|14458|2026-09-19T11:02:07Z,betmgm|anytd|14458,2026-09-19T11:02:07Z,betmgm,Jerry Jeudy,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.0941,0.0448,0.0493,0.0516049719174279,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16042|2026-09-19T11:02:07Z,betmgm|anytd|16042,2026-09-19T11:02:07Z,betmgm,Chig Okonkwo,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2471,0.04,0.2071,0.2061997208670931,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15834|2026-09-19T11:02:07Z,betmgm|anytd|15834,2026-09-19T11:02:07Z,betmgm,Brock Purdy,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.3666,0.0399,0.3267,0.3259743529861225,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|18642|2026-09-19T11:02:07Z,betmgm|anytd|18642,2026-09-19T11:02:07Z,betmgm,Isaac TeSlaa,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.3808,0.0382,0.3426,0.342208872064563,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16705|2026-09-19T11:02:07Z,betmgm|anytd|16705,2026-09-19T11:02:07Z,betmgm,Tank Bigsby,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2894,0.0362,0.2532,0.2523949855464176,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17021|2026-09-19T11:02:07Z,betmgm|anytd|17021,2026-09-19T11:02:07Z,betmgm,Theo Johnson,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1535,0.0371,0.1164,0.1154214524649265,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|13491|2026-09-19T11:02:07Z,betmgm|anytd|13491,2026-09-19T11:02:07Z,betmgm,Daniel Jones,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2073,0.0318,0.1755,0.1710249704899706,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|14436|2026-09-19T11:02:07Z,betmgm|anytd|14436,2026-09-19T11:02:07Z,betmgm,Cole Kmet,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.0606,0.0296,0.0309,0.0291966671095127,True,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16898|2026-09-19T11:02:07Z,betmgm|anytd|16898,2026-09-19T11:02:07Z,betmgm,Kendre Miller,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1232,0.0382,0.085,0.0967375122728432,True,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|10215|2026-09-19T11:02:07Z,betmgm|anytd|10215,2026-09-19T11:02:07Z,betmgm,Darren Waller,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.4134,0.0337,0.3797,0.3791418186649229,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17734|2026-09-19T11:02:07Z,betmgm|anytd|17734,2026-09-19T11:02:07Z,betmgm,Xavier Legette,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.0952,0.0322,0.0629,0.0637966671095127,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16995|2026-09-19T11:02:07Z,betmgm|anytd|16995,2026-09-19T11:02:07Z,betmgm,Bo Nix,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2681,0.0396,0.2284,0.2291431844896754,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15831|2026-09-19T11:02:07Z,betmgm|anytd|15831,2026-09-19T11:02:07Z,betmgm,Tyquan Thornton,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1175,0.0396,0.0779,0.0785431844896754,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15371|2026-09-19T11:02:07Z,betmgm|anytd|15371,2026-09-19T11:02:07Z,betmgm,Tommy Tremble,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2147,0.0285,0.1862,0.1887110348492519,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|18503|2026-09-19T11:02:07Z,betmgm|anytd|18503,2026-09-19T11:02:07Z,betmgm,Gunnar Helm,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.15,0.0403,0.1096,0.1084664263073676,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|18467|2026-09-19T11:02:07Z,betmgm|anytd|18467,2026-09-19T11:02:07Z,betmgm,Dylan Sampson,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1012,0.0387,0.0625,0.0642478016673287,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|18484|2026-09-19T11:02:07Z,betmgm|anytd|18484,2026-09-19T11:02:07Z,betmgm,Tez Johnson,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1535,0.021,0.1325,0.1292050825975774,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|11429|2026-09-19T11:02:07Z,betmgm|anytd|11429,2026-09-19T11:02:07Z,betmgm,Kalif Raymond,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1248,0.0322,0.0926,0.0933966671095127,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|10854|2026-09-19T11:02:07Z,betmgm|anytd|10854,2026-09-19T11:02:07Z,betmgm,Tyler Higbee,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.3195,0.0329,0.2866,0.287338029447347,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|11839|2026-09-19T11:02:07Z,betmgm|anytd|11839,2026-09-19T11:02:07Z,betmgm,Patrick Mahomes,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2978,0.0362,0.2616,0.2622307336644862,False,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|13466|2026-09-19T11:02:07Z,betmgm|anytd|13466,2026-09-19T11:02:07Z,betmgm,Dawson Knox,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.343,0.0338,0.3091,0.3105929320206743,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|18555|2026-09-19T11:02:07Z,betmgm|anytd|18555,2026-09-19T11:02:07Z,betmgm,Jaylin Noel,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1679,0.0301,0.1378,0.1354929320206743,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|13449|2026-09-19T11:02:07Z,betmgm|anytd|13449,2026-09-19T11:02:07Z,betmgm,Devin Singletary,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.3856,0.0185,0.367,0.3482740493156968,False,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17043|2026-09-19T11:02:07Z,betmgm|anytd|17043,2026-09-19T11:02:07Z,betmgm,Roman Wilson,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1573,0.0385,0.1187,0.1184722804670709,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17732|2026-09-19T11:02:07Z,betmgm|anytd|17732,2026-09-19T11:02:07Z,betmgm,Keon Coleman,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2787,0.0325,0.2462,0.2475892147398474,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|13833|2026-09-19T11:02:07Z,betmgm|anytd|13833,2026-09-19T11:02:07Z,betmgm,Olamide Zaccheaus,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1575,0.025,0.1325,0.1363212438911297,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|13426|2026-09-19T11:02:07Z,betmgm|anytd|13426,2026-09-19T11:02:07Z,betmgm,Noah Fant,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.109,0.0246,0.0844,0.0850983981819229,True,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17719|2026-09-19T11:02:07Z,betmgm|anytd|17719,2026-09-19T11:02:07Z,betmgm,Troy Franklin,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2106,0.0154,0.1952,0.1942381374856637,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|18578|2026-09-19T11:02:07Z,betmgm|anytd|18578,2026-09-19T11:02:07Z,betmgm,Travis Hunter,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2184,0.0266,0.1918,0.1909838528499535,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|13786|2026-09-19T11:02:07Z,betmgm|anytd|13786,2026-09-19T11:02:07Z,betmgm,Josh Oliver,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2186,0.0254,0.1932,0.1940775366331938,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16886|2026-09-19T11:02:07Z,betmgm|anytd|16886,2026-09-19T11:02:07Z,betmgm,C.J. Stroud,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.19,0.028,0.162,0.1631803575343512,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|13894|2026-09-19T11:02:07Z,betmgm|anytd|13894,2026-09-19T11:02:07Z,betmgm,KaVontae Turpin,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1744,0.0232,0.1512,0.143295041096414,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15681|2026-09-19T11:02:07Z,betmgm|anytd|15681,2026-09-19T11:02:07Z,betmgm,Brock Wright,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1175,0.0141,0.1034,0.1006602350827183,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|11807|2026-09-19T11:02:07Z,betmgm|anytd|11807,2026-09-19T11:02:07Z,betmgm,Jonnu Smith,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.1378,0.0176,0.1202,0.1197000865625954,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15916|2026-09-19T11:02:07Z,betmgm|anytd|15916,2026-09-19T11:02:07Z,betmgm,Connor Heyward,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.3176,0.0203,0.2973,0.2970829365712988,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16997|2026-09-19T11:02:07Z,betmgm|anytd|16997,2026-09-19T11:02:07Z,betmgm,Cam Ward,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2085,0.0261,0.1824,0.1816253346694732,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17026|2026-09-19T11:02:07Z,betmgm|anytd|17026,2026-09-19T11:02:07Z,betmgm,Rasheen Ali,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.0891,0.0224,0.0667,0.0666948347143936,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|18552|2026-09-19T11:02:07Z,betmgm|anytd|18552,2026-09-19T11:02:07Z,betmgm,Elic Ayomanor,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2517,0.0234,0.2284,0.2288565344690522,False,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16036|2026-09-19T11:02:07Z,betmgm|anytd|16036,2026-09-19T11:02:07Z,betmgm,Daniel Bellinger,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2227,0.0261,0.1966,0.1965931822503454,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|16849|2026-09-19T11:02:07Z,betmgm|anytd|16849,2026-09-19T11:02:07Z,betmgm,Marvin Mims,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.0645,0.0245,0.04,0.0423893749806266,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|18938|2026-09-19T11:02:07Z,betmgm|anytd|18938,2026-09-19T11:02:07Z,betmgm,Jahdae Walker,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.357,0.0137,0.3433,0.3381580002657077,True,win,1.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|18641|2026-09-19T11:02:07Z,betmgm|anytd|18641,2026-09-19T11:02:07Z,betmgm,Chimere Dike,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2271,0.0211,0.206,0.2030542468095287,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|18545|2026-09-19T11:02:07Z,betmgm|anytd|18545,2026-09-19T11:02:07Z,betmgm,Mitchell Evans,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.0689,0.0154,0.0535,0.050955238348293,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15935|2026-09-19T11:02:07Z,betmgm|anytd|15935,2026-09-19T11:02:07Z,betmgm,Bo Melton,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.0755,0.0176,0.0579,0.0577023073745547,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17081|2026-09-19T11:02:07Z,betmgm|anytd|17081,2026-09-19T11:02:07Z,betmgm,Konata Mumpfield,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.0488,0.0126,0.0361,0.0386435882465307,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|17030|2026-09-19T11:02:07Z,betmgm|anytd|17030,2026-09-19T11:02:07Z,betmgm,Davis Allen,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.0952,0.0118,0.0833,0.0814162983345773,True,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15289|2026-09-19T11:02:07Z,betmgm|anytd|15289,2026-09-19T11:02:07Z,betmgm,John Bates,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.2015,0.0109,0.1906,0.1903984956639253,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
betmgm|anytd|15274|2026-09-19T11:02:07Z,betmgm|anytd|15274,2026-09-19T11:02:07Z,betmgm,Dyami Brown,,NFL,anytd,rushing_tds+receiving_tds,over,0.5,0.0444,0.0083,0.0362,0.0351487463866044,False,loss,0.0,,,,,"Auto-graded from nfl's real stats (Session 2.18/2.26), graded against closing line 0.5 (2026-09-17 fix).",ok,auto
