race_id,tier,state,chamber,district,electindex_dem_name,electindex_rep_name,kalshi_dem_candidate_name,kalshi_dem_ticker,kalshi_dem_yes_bid,kalshi_dem_yes_ask,kalshi_dem_yes_ask_size,kalshi_dem_yes_bid_size,kalshi_dem_close_time,kalshi_dem_status,liquidity_note_kalshi_dem,kalshi_rep_candidate_name,kalshi_rep_ticker,kalshi_rep_yes_bid,kalshi_rep_yes_ask,kalshi_rep_yes_ask_size,kalshi_rep_yes_bid_size,kalshi_rep_close_time,kalshi_rep_status,liquidity_note_kalshi_rep,kalshi_unmatched_candidates,kalshi_total_open_candidates,legal_footprint_kalshi,polymarket_dem_candidate_name,polymarket_dem_market_id,polymarket_dem_yes_bid,polymarket_dem_yes_ask,polymarket_dem_liquidity,polymarket_dem_close_time,polymarket_dem_status,liquidity_note_polymarket_dem,polymarket_rep_candidate_name,polymarket_rep_market_id,polymarket_rep_yes_bid,polymarket_rep_yes_ask,polymarket_rep_liquidity,polymarket_rep_close_time,polymarket_rep_status,liquidity_note_polymarket_rep,polymarket_unmatched_candidates,polymarket_total_open_candidates,legal_footprint_polymarket,pulled_at
US-HOUSE-IN-02,Elections - US House District,IN,,2,Jamee Decio,Rudy Yakym,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the IN-02 House seat?,0xde421acf4360f87c787f83a6f05e9e39068699210ded40ebf49c5dadc5bf4a49,0.04,0.05,54821.9547,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the IN-02 House seat?,0x5b53b51564fafd3adc847a5dfd023eaef7853aa135e7287b555078486f326cad,0.95,0.97,9728.7597,2026-11-03T00:00:00Z,active,ok,Will another party win the IN-02 House seat?; Will A win the IN-02 House seat?; Will B win the IN-02 House seat?; Will C win the IN-02 House seat?; Will D win the IN-02 House seat?; Will E win the IN-02 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-IN-03,Elections - US House District,IN,,3,Kelly Thompson,Marlin Stutzman,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the IN-03 House seat?,0x66bc5107e27f0eb99bb80526b543c490f302439292bb4014fa2a5c85e13776ad,0.04,0.05,21796.9757,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the IN-03 House seat?,0x21c217e366a8040074824cf2093c0ca600fae613f3621e2a9967d3d005b27874,0.951,0.964,9165.61018,2026-11-03T00:00:00Z,active,ok,Will another party win the IN-03 House seat?; Will A win the IN-03 House seat?; Will B win the IN-03 House seat?; Will C win the IN-03 House seat?; Will D win the IN-03 House seat?; Will E win the IN-03 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-IN-04,Elections - US House District,IN,,4,Drew Cox,Jim Baird,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the IN-04 House seat?,0xfe138e62733b3c4e13060713acd855dd9457e62bc07d77be4d2fa3acfc519e5e,0.05,0.06,21528.831,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the IN-04 House seat?,0xb71e2f0cf452dff232dfae10093807d6eef6fe90a10a8b4911d0b8397dc3f3fa,0.93,0.94,21794.5952,2026-11-03T00:00:00Z,active,ok,Will another party win the IN-04 House seat?; Will A win the IN-04 House seat?; Will B win the IN-04 House seat?; Will C win the IN-04 House seat?; Will D win the IN-04 House seat?; Will E win the IN-04 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-IN-05,Elections - US House District,IN,,5,J.D. Ford,Victoria Spartz,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the IN-05 House seat?,0x98f22f0ec396ec65364048a14c0b30f3a4f79065ab26581a516b5fa570253d51,0.16,0.17,10298.6948,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the IN-05 House seat?,0x3b4e5588525b157216ef93c7149e67f937f5dd386e2d88ab68949c27a6ff751e,0.83,0.84,10736.598,2026-11-03T00:00:00Z,active,ok,Will another party win the IN-05 House seat?; Will A win the IN-05 House seat?; Will B win the IN-05 House seat?; Will C win the IN-05 House seat?; Will D win the IN-05 House seat?; Will E win the IN-05 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-IN-06,Elections - US House District,IN,,6,Cynthia Wirth,Jefferson Shreve,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the IN-06 House seat?,0x41df1c6af3f0d2af0a9da8333a58ebb4054011e185b6a152630ff89a03f4d97f,0.04,0.05,22401.9872,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the IN-06 House seat?,0xa88511a91ac032adc0a004e97439fa45d7696b2ea5f180a009e7fad96b091d83,0.94,0.95,9062.3867,2026-11-03T00:00:00Z,active,ok,Will another party win the IN-06 House seat?; Will A win the IN-06 House seat?; Will B win the IN-06 House seat?; Will C win the IN-06 House seat?; Will D win the IN-06 House seat?; Will E win the IN-06 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-IN-07,Elections - US House District,IN,,7,Andre Carson,Patrick McAuley,André Carson,KXHOUSEIN7-26-D,0.952,0.98,630.0,51.0,2027-11-03T15:00:00Z,active,ok,Patrick McAuley,KXHOUSEIN7-26-R,0.001,0.057,500.0,1000.0,2027-11-03T15:00:00Z,active,ok,,2,,Will the Democratic Party win the IN-07 House seat?,0x8f35ac2342508effb27d426a1c2155aaffef093442c71573739cb18640edbfd1,0.953,0.986,10022.40499,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the IN-07 House seat?,0x9c73cbb1d01f2a2cdfdbd3830f8537750f0e85c781965679f47725713fc50bc2,0.003,0.022,12366.90714,2026-11-03T00:00:00Z,active,ok,Will another party win the IN-07 House seat?; Will A win the IN-07 House seat?; Will B win the IN-07 House seat?; Will C win the IN-07 House seat?; Will D win the IN-07 House seat?; Will E win the IN-07 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-IN-08,Elections - US House District,IN,,8,Mary Allen,Mark Messmer,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the IN-08 House seat?,0xbb715ec2fee8facd6a598b1c5baa80c987e11a4036f3c2c2f91258d535a5ad0d,0.015,0.034,9868.56963,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the IN-08 House seat?,0xd6ab89f04100c439d29aae1b132326a0250c21c093f3cd51427c3a12db9216d2,0.967,0.968,16568.68879,2026-11-03T00:00:00Z,active,ok,Will another party win the IN-08 House seat?; Will A win the IN-08 House seat?; Will B win the IN-08 House seat?; Will C win the IN-08 House seat?; Will D win the IN-08 House seat?; Will E win the IN-08 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-IN-09,Elections - US House District,IN,,9,Brad Meyer,Erin Houchin,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the IN-09 House seat?,0x73d5c7e357e622677e27a006e5dba5179a83cfd93b04e17d2e0d7ea2322040e6,0.05,0.06,23064.6311,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the IN-09 House seat?,0x8018fc7565ce46e53135d17adbbf84ec393088ebbffa3a324214202785cd98c6,0.94,0.95,9107.2279,2026-11-03T00:00:00Z,active,ok,Will another party win the IN-09 House seat?; Will A win the IN-09 House seat?; Will B win the IN-09 House seat?; Will C win the IN-09 House seat?; Will D win the IN-09 House seat?; Will E win the IN-09 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-KS-01,Elections - US House District,KS,,1,Lauren Reinhold,Tracey Mann,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the KS-01 House seat?,0x46b1d3c72e2994985cac831ee9ffded8cd328c0e41a8877ab58f0ba6de15d956,0.05,0.06,19910.2887,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the KS-01 House seat?,0x146091c6d35b98c0b09b8517fb42cb9752663df70fa2fee7fd3b191e819cc232,0.93,0.95,19463.2077,2026-11-03T00:00:00Z,active,ok,Will another party win the KS-01 House seat?; Will A win the KS-01 House seat?; Will B win the KS-01 House seat?; Will C win the KS-01 House seat?; Will D win the KS-01 House seat?; Will E win the KS-01 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-KS-02,Elections - US House District,KS,,2,Don Coover,Derek Schmidt,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the KS-02 House seat?,0x0cf24055e3630528a1d4f50303d8481cacc8c30df71d142c4a5d3841c528f3af,0.05,0.06,15403.195,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the KS-02 House seat?,0x21017b31d4a1d3985f2121f1d452d857d54ac45c975507c6ace3ae6041f9a62f,0.94,0.95,10153.8943,2026-11-03T00:00:00Z,active,ok,Will another party win the KS-02 House seat?; Will A win the KS-02 House seat?; Will B win the KS-02 House seat?; Will C win the KS-02 House seat?; Will D win the KS-02 House seat?; Will E win the KS-02 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-KS-03,Elections - US House District,KS,,3,Sharice Davids,Eric Jenkins,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the KS-03 House seat?,0x2de4956b0baf452b4adcc1f101e151633cdd1d5af6efe7aa3d80f0d7aba0af33,0.95,0.96,10713.3226,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the KS-03 House seat?,0xb978324dddffe3330b1f5a825ef57fb214af6c196fd7da7cadf03fc4fad4b597,0.05,0.06,27086.6049,2026-11-03T00:00:00Z,active,ok,Will another party win the KS-03 House seat?; Will A win the KS-03 House seat?; Will B win the KS-03 House seat?; Will C win the KS-03 House seat?; Will D win the KS-03 House seat?; Will E win the KS-03 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-KS-04,Elections - US House District,KS,,4,Katy Tyndell,Ron Estes,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the KS-04 House seat?,0x9fd583124c36dea90250bff9c805852b4d14e07029ed41f3bae80733a610690f,0.06,0.07,17200.471,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the KS-04 House seat?,0x1a2564d5a4286609c21207c70fff29c5cbbfc048bd4b3a7df7a726ee1f189340,0.93,0.94,17757.5673,2026-11-03T00:00:00Z,active,ok,Will another party win the KS-04 House seat?; Will A win the KS-04 House seat?; Will B win the KS-04 House seat?; Will C win the KS-04 House seat?; Will D win the KS-04 House seat?; Will E win the KS-04 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-KY-01,Elections - US House District,KY,,1,Drew Williams,James Comer,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the KY-01 House seat?,0x7f3a3a6046fe35968b0b4a6f832801f38afa6797771c348e1b937b3596a5321c,0.04,0.05,20740.3374,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the KY-01 House seat?,0x36a21174cd64c5b2d202d5ce7a8345f65e7064adbac48c09dff21c5417cd969f,0.94,0.97,10406.4444,2026-11-03T00:00:00Z,active,ok,Will another party win the KY-01 House seat?; Will A win the KY-01 House seat?; Will B win the KY-01 House seat?; Will C win the KY-01 House seat?; Will D win the KY-01 House seat?; Will E win the KY-01 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-KY-02,Elections - US House District,KY,,2,Megan Wingfield,Brett Guthrie,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the KY-02 House seat?,0x120c277eaddec57a194d96d5ab9482790e2ca13037008d8d912a2be8c0b637cb,0.04,0.05,48350.0333,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the KY-02 House seat?,0x5b07d943062c4a5e912211bc438b4fcf06c6a0a04f957406fc2a364993f4d740,0.95,0.96,9177.4731,2026-11-03T00:00:00Z,active,ok,Will another party win the KY-02 House seat?; Will A win the KY-02 House seat?; Will B win the KY-02 House seat?; Will C win the KY-02 House seat?; Will D win the KY-02 House seat?; Will E win the KY-02 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-KY-03,Elections - US House District,KY,,3,Morgan McGarvey,Maria Rodriguez,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the KY-03 House seat?,0x6198e91c34693f62414f64fec7f1c1143ed78f35aab3a6a6641d8e69cb18ec9a,0.94,0.97,11285.8004,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the KY-03 House seat?,0xbea470992cfdea3ca5c7ee54d1155c6577f09b4431c27102102bef291d7ed1f1,0.04,0.05,22208.2905,2026-11-03T00:00:00Z,active,ok,Will another party win the KY-03 House seat?; Will A win the KY-03 House seat?; Will B win the KY-03 House seat?; Will C win the KY-03 House seat?; Will D win the KY-03 House seat?; Will E win the KY-03 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-KY-04,Elections - US House District,KY,,4,Melissa Strange,Ed Gallrein,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the KY-04 House seat?,0xee7822fd9a558dbba01cd2a98760a5a8b649483d40f5f92d78a64fd1c21a2aff,0.06,0.07,27766.4404,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the KY-04 House seat?,0xf679b236f9ff53d3a850f76ebc948d4b89c829aaf66ce4434dd14302377ee3ba,0.93,0.94,20891.785,2026-11-03T00:00:00Z,active,ok,Will another party win the KY-04 House seat?; Will A win the KY-04 House seat?; Will B win the KY-04 House seat?; Will C win the KY-04 House seat?; Will D win the KY-04 House seat?; Will E win the KY-04 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-KY-05,Elections - US House District,KY,,5,Ned Pillersdorf,Harold Rogers,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the KY-05 House seat?,0x6b4115d35407768379536361e963e512543c9a8ffabefd72d08312c0f73d1994,0.04,0.05,46072.4176,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the KY-05 House seat?,0x7282c5b2ced91d830069f1dbb54feb75c3088b63035714a0b6d1ed35056e4745,0.94,0.96,11334.432,2026-11-03T00:00:00Z,active,ok,Will another party win the KY-05 House seat?; Will A win the KY-05 House seat?; Will B win the KY-05 House seat?; Will C win the KY-05 House seat?; Will D win the KY-05 House seat?; Will E win the KY-05 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-KY-06,Elections - US House District,KY,,6,Zach Dembo,Ralph Alvarado,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the KY-06 House seat?,0x5090f85c57f8a31150a5aeae9bc124491fd57344cbf037714a8235320b654673,0.25,0.27,2444.1027,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the KY-06 House seat?,0x26204bf09dffb4ef6f231b4da167464f4bdc1fcd5d05251e5f97678bb852bab5,0.71,0.73,2036.0947,2026-11-03T00:00:00Z,active,ok,Will another party win the KY-06 House seat?; Will A win the KY-06 House seat?; Will B win the KY-06 House seat?; Will C win the KY-06 House seat?; Will D win the KY-06 House seat?; Will E win the KY-06 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-LA-01,Elections - US House District,LA,,1,Lauren Jewett,Steve Scalise,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the LA-01 House seat?,0xd5cc9481b31e8a4bec7d1154e7ca20eda7f6253935e117dd51458bd9dd9f0408,0.03,0.05,33221.2301,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the LA-01 House seat?,0xdea233cc74c8a57a36f0318d7215a3da8afb35fa8175ec101e28d43f918ef679,0.956,0.971,9560.11943,2026-11-03T00:00:00Z,active,ok,Will another party win the LA-01 House seat?; Will A win the LA-01 House seat?; Will B win the LA-01 House seat?; Will C win the LA-01 House seat?; Will D win the LA-01 House seat?; Will E win the LA-01 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-LA-02,Elections - US House District,LA,,2,Troy Carter,Peter Williams,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the LA-02 House seat?,0x917e5c29c22c69ad0741a27ba0f53a4a72c915f88601bec16ab3ecc2147811cd,0.985,0.986,11370.45814,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the LA-02 House seat?,0xd6b91637657a2e5bd80f96f1faa5f639f201ee25d88b34b30208dfed5779937b,0.01,0.011,14949.58461,2026-11-03T00:00:00Z,active,ok,Will another party win the LA-02 House seat?; Will A win the LA-02 House seat?; Will B win the LA-02 House seat?; Will C win the LA-02 House seat?; Will D win the LA-02 House seat?; Will E win the LA-02 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-LA-03,Elections - US House District,LA,,3,John Day,Clay Higgins,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the LA-03 House seat?,0x994d5d07366a99663f5b03a87da48fd1b7cec726d10ebfcc5f3a4e5bd2dc76a2,0.016,0.048,9359.93903,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the LA-03 House seat?,0xbdc4b6ca25608e47aeafa9b30e27076ff12d921b9c9b6c22bf1264b8a116a4af,0.94,0.95,47483.3123,2026-11-03T00:00:00Z,active,ok,Will another party win the LA-03 House seat?; Will A win the LA-03 House seat?; Will B win the LA-03 House seat?; Will C win the LA-03 House seat?; Will D win the LA-03 House seat?; Will E win the LA-03 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-LA-04,Elections - US House District,LA,,4,Matthew Gromlich,Mike Johnson,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the LA-04 House seat?,0x5de92354690837ec07b7e4f11f3a730292ba400db807923dc308ad1a45c250ec,0.05,0.06,29814.2761,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the LA-04 House seat?,0x25ee7d421555ebb6ed08f1197312ea75d68671f0838d3808734e1e4c8d194923,0.94,0.95,32763.4586,2026-11-03T00:00:00Z,active,ok,Will another party win the LA-04 House seat?; Will A win the LA-04 House seat?; Will B win the LA-04 House seat?; Will C win the LA-04 House seat?; Will D win the LA-04 House seat?; Will E win the LA-04 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-LA-05,Elections - US House District,LA,,5,Dan McKay,Michael Echols,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the LA-05 House seat?,0x025f95f592adfae90aeb05697026f0024faf8c6388d4da85a3a33dfc5427c9a2,0.04,0.048,9148.36959,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the LA-05 House seat?,0x5653d94e435bb02a2be7d081e3cf20ee31131e31440534ca79363a8c8d560e25,0.95,0.978,8607.19792,2026-11-03T00:00:00Z,active,ok,Will another party win the LA-05 House seat?; Will A win the LA-05 House seat?; Will B win the LA-05 House seat?; Will C win the LA-05 House seat?; Will D win the LA-05 House seat?; Will E win the LA-05 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-LA-06,Elections - US House District,LA,,6,"Lindsay ""Rubia"" Garcia",Blake Miguez,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the LA-06 House seat?,0x930eb05c4056cde07fdfe95901abbf061e351c17b435600b7036c06b933ba8f3,0.06,0.07,16711.1534,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the LA-06 House seat?,0x12ab600156edbfd74f7c342f24a7171af2e09d10ba04669f5a98a75b84e1145f,0.93,0.95,16237.1731,2026-11-03T00:00:00Z,active,ok,Will another party win the LA-06 House seat?; Will A win the LA-06 House seat?; Will B win the LA-06 House seat?; Will C win the LA-06 House seat?; Will D win the LA-06 House seat?; Will E win the LA-06 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-MA-01,Elections - US House District,MA,,1,Richard Neal,(no Republican filed),,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the MA-01 House seat?,0xfcd4aa11239cd0affa119192b982f16101c134f7f8a760cdf43bd4c57fa6280c,0.94,0.96,9108.5157,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the MA-01 House seat?,0xf4ed26f9519d2ea18c200125a7384bab0f159184a4f641fa010867d71f64d5f5,0.04,0.05,23333.7645,2026-11-03T00:00:00Z,active,ok,Will another party win the MA-01 House seat?; Will A win the MA-01 House seat?; Will B win the MA-01 House seat?; Will C win the MA-01 House seat?; Will D win the MA-01 House seat?; Will E win the MA-01 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-MA-02,Elections - US House District,MA,,2,Jim McGovern,(no Republican filed),,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the MA-02 House seat?,0xcd7134ef350bf68b4ddf01731edaccd417b81e75d893deab0a7ccad596cb3536,0.94,0.95,13728.2566,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the MA-02 House seat?,0x034341c948e36836242f23998e50ce3c64d931da00b5eaa264baaa8c15f51690,0.04,0.05,61119.1658,2026-11-03T00:00:00Z,active,ok,Will another party win the MA-02 House seat?; Will A win the MA-02 House seat?; Will B win the MA-02 House seat?; Will C win the MA-02 House seat?; Will D win the MA-02 House seat?; Will E win the MA-02 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-MA-03,Elections - US House District,MA,,3,Lori Trahan,Gary Grossi,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the MA-03 House seat?,0x1438a5126425d417f0d65efab05175fbb7d38311bb0032a85e25eda77dbcc7e8,0.943,0.979,8350.57654,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the MA-03 House seat?,0x5ec9275ac523a8a741b9cefc1c9ca84433c626185918cad0734c865177100970,0.01,0.048,9305.59074,2026-11-03T00:00:00Z,active,ok,Will another party win the MA-03 House seat?; Will A win the MA-03 House seat?; Will B win the MA-03 House seat?; Will C win the MA-03 House seat?; Will D win the MA-03 House seat?; Will E win the MA-03 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-MA-04,Elections - US House District,MA,,4,Jake Auchincloss,Thomas Stalcup,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the MA-04 House seat?,0x9c23f0b0eaa01a8633b553e21dc7494f207a091c279cde33046c687dd03513c5,0.972,0.973,13442.40488,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the MA-04 House seat?,0x176291d4811a47543bb4461c480ebbdbdba9aab7ee1669990df57af556970771,0.002,0.008,12598.35161,2026-11-03T00:00:00Z,active,ok,Will another party win the MA-04 House seat?; Will A win the MA-04 House seat?; Will B win the MA-04 House seat?; Will C win the MA-04 House seat?; Will D win the MA-04 House seat?; Will E win the MA-04 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-MA-05,Elections - US House District,MA,,5,Katherine Clark,(no Republican filed),,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the MA-05 House seat?,0x6b76635a319a2dbbdb954b7ec7d7702e13ecc274ed0d15610661abf24a3ea53f,0.962,0.975,18508.65125,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the MA-05 House seat?,0xe4abc68005b0e9feb6315ca4b854a45c61c2c19fc3eccc4f2eab07dbd11c309d,0.021,0.026,11426.27646,2026-11-03T00:00:00Z,active,ok,Will another party win the MA-05 House seat?; Will A win the MA-05 House seat?; Will B win the MA-05 House seat?; Will C win the MA-05 House seat?; Will D win the MA-05 House seat?; Will E win the MA-05 House seat?,8,,2026-09-17T17:44:56.023541+00:00
US-HOUSE-MA-06,Elections - US House District,MA,,6,Daniel Koh,Micah Quinney Jones,,,,,,,,,,,,,,,,,,,,0,,Will the Democratic Party win the MA-06 House seat?,0x1e60eebcbfee337f45b6dc36e71c53a4df39c5d05686b6d6e2894a8085fd2727,0.961,0.97,13900.27645,2026-11-03T00:00:00Z,active,ok,Will the Republican Party win the MA-06 House seat?,0xc8220b220047a723a8fdefb56c5b2463ef98b0f8d7da2b2f69f493047db0b9b4,0.027,0.038,15289.21748,2026-11-03T00:00:00Z,active,ok,Will another party win the MA-06 House seat?; Will A win the MA-06 House seat?; Will B win the MA-06 House seat?; Will C win the MA-06 House seat?; Will D win the MA-06 House seat?; Will E win the MA-06 House seat?,8,,2026-09-17T17:44:56.023541+00:00
