race_id,tier,state,chamber,district,estimate_source,dem_win_prob,rep_win_prob,margin_dem_minus_rep,rating,pulled_at
STATE-LEG-OK-SENATE-34,State Legislature District,OK,Senate,34,ElectIndex model,0.0294,0.9706,-28.91,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OK-SENATE-36,State Legislature District,OK,Senate,36,ElectIndex model,0.0053,0.9947,-39.07,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OK-SENATE-38,State Legislature District,OK,Senate,38,ElectIndex model,0.02,0.98,-48.77,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OK-SENATE-4,State Legislature District,OK,Senate,4,ElectIndex model,0.0001,0.9999,-56.95,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OK-SENATE-40,State Legislature District,OK,Senate,40,ElectIndex model,0.98,0.02,18.52,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OK-SENATE-42,State Legislature District,OK,Senate,42,ElectIndex model,0.0301,0.9699,-28.75,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OK-SENATE-44,State Legislature District,OK,Senate,44,ElectIndex model,0.98,0.02,-0.71,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OK-SENATE-46,State Legislature District,OK,Senate,46,ElectIndex model,0.98,0.02,32.96,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OK-SENATE-48,State Legislature District,OK,Senate,48,ElectIndex model,0.98,0.02,64.91,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OK-SENATE-6,State Legislature District,OK,Senate,6,ElectIndex model,0.0001,0.9999,-59.38,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OK-SENATE-8,State Legislature District,OK,Senate,8,ElectIndex model,0.0008,0.9992,-48.26,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-1,State Legislature District,OR,House,1,ElectIndex model,0.0367,0.9633,-27.38,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-10,State Legislature District,OR,House,10,ElectIndex model,0.9226,0.0774,21.75,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-11,State Legislature District,OR,House,11,ElectIndex model,0.0311,0.9689,-28.52,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-12,State Legislature District,OR,House,12,ElectIndex model,0.2339,0.7661,-11.1,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-13,State Legislature District,OR,House,13,ElectIndex model,0.9988,0.0012,46.54,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-14,State Legislature District,OR,House,14,ElectIndex model,0.9783,0.0217,30.89,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-15,State Legislature District,OR,House,15,ElectIndex model,0.2262,0.7738,-11.49,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-16,State Legislature District,OR,House,16,ElectIndex model,0.98,0.02,64.51,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-17,State Legislature District,OR,House,17,ElectIndex model,0.1175,0.8825,-18.16,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-18,State Legislature District,OR,House,18,ElectIndex model,0.0985,0.9015,-19.73,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-19,State Legislature District,OR,House,19,ElectIndex model,0.936,0.064,23.28,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-2,State Legislature District,OR,House,2,ElectIndex model,0.0097,0.9903,-35.76,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-20,State Legislature District,OR,House,20,ElectIndex model,0.9112,0.0888,20.62,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-21,State Legislature District,OR,House,21,ElectIndex model,0.4434,0.5566,-2.18,Toss-up,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-22,State Legislature District,OR,House,22,ElectIndex model,0.9306,0.0694,22.64,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-23,State Legislature District,OR,House,23,ElectIndex model,0.0694,0.9306,-22.64,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-24,State Legislature District,OR,House,24,ElectIndex model,0.2226,0.7774,-11.67,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-25,State Legislature District,OR,House,25,ElectIndex model,0.9963,0.0037,41.02,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-26,State Legislature District,OR,House,26,ElectIndex model,0.9892,0.0108,35.15,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-27,State Legislature District,OR,House,27,ElectIndex model,0.9992,0.0008,48.48,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-28,State Legislature District,OR,House,28,ElectIndex model,1.0,0.0,72.35,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-29,State Legislature District,OR,House,29,ElectIndex model,0.9411,0.0589,23.92,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-3,State Legislature District,OR,House,3,ElectIndex model,0.0324,0.9676,-28.24,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-30,State Legislature District,OR,House,30,ElectIndex model,0.9942,0.0058,38.55,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-31,State Legislature District,OR,House,31,ElectIndex model,0.1497,0.8503,-15.87,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-32,State Legislature District,OR,House,32,ElectIndex model,0.7596,0.2404,10.78,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-33,State Legislature District,OR,House,33,ElectIndex model,1.0,0.0,83.81,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-34,State Legislature District,OR,House,34,ElectIndex model,0.9999,0.0001,57.63,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-35,State Legislature District,OR,House,35,ElectIndex model,0.9907,0.0093,36.0,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-36,State Legislature District,OR,House,36,ElectIndex model,0.9901,0.0099,35.62,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-37,State Legislature District,OR,House,37,ElectIndex model,0.9835,0.0165,32.61,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-38,State Legislature District,OR,House,38,ElectIndex model,0.98,0.02,54.47,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-39,State Legislature District,OR,House,39,ElectIndex model,0.98,0.02,30.92,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-4,State Legislature District,OR,House,4,ElectIndex model,0.02,0.98,-38.75,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-40,State Legislature District,OR,House,40,ElectIndex model,0.7677,0.2323,11.18,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-41,State Legislature District,OR,House,41,ElectIndex model,1.0,0.0,63.38,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-42,State Legislature District,OR,House,42,ElectIndex model,0.98,0.02,86.04,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-43,State Legislature District,OR,House,43,ElectIndex model,1.0,0.0,85.11,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-44,State Legislature District,OR,House,44,ElectIndex model,1.0,0.0,78.5,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-45,State Legislature District,OR,House,45,ElectIndex model,1.0,0.0,73.09,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-46,State Legislature District,OR,House,46,ElectIndex model,1.0,0.0,73.77,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-47,State Legislature District,OR,House,47,ElectIndex model,0.98,0.02,50.9,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-48,State Legislature District,OR,House,48,ElectIndex model,0.9613,0.0387,27.01,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-49,State Legislature District,OR,House,49,ElectIndex model,0.933,0.067,22.92,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-5,State Legislature District,OR,House,5,ElectIndex model,0.9968,0.0032,41.7,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-50,State Legislature District,OR,House,50,ElectIndex model,0.8951,0.1049,19.18,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-51,State Legislature District,OR,House,51,ElectIndex model,0.0673,0.9327,-22.88,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-52,State Legislature District,OR,House,52,ElectIndex model,0.7683,0.2317,11.21,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-53,State Legislature District,OR,House,53,ElectIndex model,0.9641,0.0359,27.54,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-54,State Legislature District,OR,House,54,ElectIndex model,0.98,0.02,37.54,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-55,State Legislature District,OR,House,55,ElectIndex model,0.07,0.93,-22.56,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-56,State Legislature District,OR,House,56,ElectIndex model,0.02,0.98,-37.94,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-57,State Legislature District,OR,House,57,ElectIndex model,0.02,0.98,-42.6,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-58,State Legislature District,OR,House,58,ElectIndex model,0.0057,0.9943,-38.72,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-59,State Legislature District,OR,House,59,ElectIndex model,0.0105,0.9895,-35.28,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-6,State Legislature District,OR,House,6,ElectIndex model,0.2127,0.7873,-12.19,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-60,State Legislature District,OR,House,60,ElectIndex model,0.0004,0.9996,-51.41,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-7,State Legislature District,OR,House,7,ElectIndex model,0.8449,0.1551,15.52,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-8,State Legislature District,OR,House,8,ElectIndex model,1.0,0.0,75.56,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-HOUSE-9,State Legislature District,OR,House,9,ElectIndex model,0.4297,0.5703,-2.71,Toss-up,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-SENATE-10,State Legislature District,OR,Senate,10,ElectIndex model,0.9122,0.0878,20.71,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-SENATE-11,State Legislature District,OR,Senate,11,ElectIndex model,0.6502,0.3498,5.9,Lean D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-SENATE-13,State Legislature District,OR,Senate,13,ElectIndex model,0.9972,0.0028,42.43,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-SENATE-15,State Legislature District,OR,Senate,15,ElectIndex model,0.9954,0.0046,39.8,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-SENATE-16,State Legislature District,OR,Senate,16,ElectIndex model,0.5564,0.4436,2.17,Toss-up,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-SENATE-17,State Legislature District,OR,Senate,17,ElectIndex model,1.0,0.0,68.54,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-SENATE-19,State Legislature District,OR,Senate,19,ElectIndex model,0.9988,0.0012,46.42,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-SENATE-20,State Legislature District,OR,Senate,20,ElectIndex model,0.9176,0.0824,21.24,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-SENATE-24,State Legislature District,OR,Senate,24,ElectIndex model,0.98,0.02,30.86,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-SENATE-26,State Legislature District,OR,Senate,26,ElectIndex model,0.3687,0.6313,-5.13,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-SENATE-3,State Legislature District,OR,Senate,3,ElectIndex model,0.851,0.149,15.91,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-SENATE-4,State Legislature District,OR,Senate,4,ElectIndex model,0.98,0.02,52.0,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-SENATE-6,State Legislature District,OR,Senate,6,ElectIndex model,0.1814,0.8186,-13.92,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-SENATE-7,State Legislature District,OR,Senate,7,ElectIndex model,0.9975,0.0025,42.92,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-OR-SENATE-8,State Legislature District,OR,Senate,8,ElectIndex model,0.993,0.007,37.6,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-1,State Legislature District,PA,House,1,ElectIndex model,0.98,0.02,42.37,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-10,State Legislature District,PA,House,10,ElectIndex model,0.98,0.02,86.8,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-100,State Legislature District,PA,House,100,ElectIndex model,0.02,0.98,-34.36,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-101,State Legislature District,PA,House,101,ElectIndex model,0.02,0.98,-18.82,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-102,State Legislature District,PA,House,102,ElectIndex model,0.0129,0.9871,-34.09,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-103,State Legislature District,PA,House,103,ElectIndex model,0.9905,0.0095,35.9,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-104,State Legislature District,PA,House,104,ElectIndex model,0.98,0.02,45.89,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-105,State Legislature District,PA,House,105,ElectIndex model,0.98,0.02,36.79,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-106,State Legislature District,PA,House,106,ElectIndex model,0.1873,0.8127,-13.58,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-107,State Legislature District,PA,House,107,ElectIndex model,0.0035,0.9965,-41.17,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-108,State Legislature District,PA,House,108,ElectIndex model,0.0185,0.9815,-31.91,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-109,State Legislature District,PA,House,109,ElectIndex model,0.0413,0.9587,-26.54,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-11,State Legislature District,PA,House,11,ElectIndex model,0.02,0.98,-33.46,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-110,State Legislature District,PA,House,110,ElectIndex model,0.0067,0.9933,-37.84,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-111,State Legislature District,PA,House,111,ElectIndex model,0.0053,0.9947,-39.13,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-112,State Legislature District,PA,House,112,ElectIndex model,0.957,0.043,26.26,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-113,State Legislature District,PA,House,113,ElectIndex model,0.9555,0.0445,26.01,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-114,State Legislature District,PA,House,114,ElectIndex model,0.9626,0.0374,27.24,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-115,State Legislature District,PA,House,115,ElectIndex model,0.9454,0.0546,24.49,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-116,State Legislature District,PA,House,116,ElectIndex model,0.02,0.98,-28.72,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-117,State Legislature District,PA,House,117,ElectIndex model,0.0054,0.9946,-38.99,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-118,State Legislature District,PA,House,118,ElectIndex model,0.843,0.157,15.4,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-119,State Legislature District,PA,House,119,ElectIndex model,0.2304,0.7696,-11.28,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-12,State Legislature District,PA,House,12,ElectIndex model,0.6149,0.3851,4.47,Lean D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-120,State Legislature District,PA,House,120,ElectIndex model,0.1699,0.8301,-14.6,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-121,State Legislature District,PA,House,121,ElectIndex model,0.7151,0.2849,8.69,Lean D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-122,State Legislature District,PA,House,122,ElectIndex model,0.0215,0.9785,-30.94,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-123,State Legislature District,PA,House,123,ElectIndex model,0.017,0.983,-32.41,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-124,State Legislature District,PA,House,124,ElectIndex model,0.0171,0.9829,-32.38,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-125,State Legislature District,PA,House,125,ElectIndex model,0.0434,0.9566,-26.19,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-126,State Legislature District,PA,House,126,ElectIndex model,0.9415,0.0585,23.98,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-127,State Legislature District,PA,House,127,ElectIndex model,0.98,0.02,41.58,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-128,State Legislature District,PA,House,128,ElectIndex model,0.1124,0.8876,-18.56,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-129,State Legislature District,PA,House,129,ElectIndex model,0.98,0.02,33.11,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-13,State Legislature District,PA,House,13,ElectIndex model,0.304,0.696,-7.84,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-130,State Legislature District,PA,House,130,ElectIndex model,0.1675,0.8325,-14.74,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-131,State Legislature District,PA,House,131,ElectIndex model,0.2773,0.7227,-9.04,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-132,State Legislature District,PA,House,132,ElectIndex model,0.9805,0.0195,31.58,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-133,State Legislature District,PA,House,133,ElectIndex model,0.98,0.02,26.33,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-134,State Legislature District,PA,House,134,ElectIndex model,0.9868,0.0132,33.97,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-135,State Legislature District,PA,House,135,ElectIndex model,0.9978,0.0022,43.64,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-136,State Legislature District,PA,House,136,ElectIndex model,0.9796,0.0204,31.27,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-137,State Legislature District,PA,House,137,ElectIndex model,0.3765,0.6235,-4.81,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-138,State Legislature District,PA,House,138,ElectIndex model,0.0709,0.9291,-22.47,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-139,State Legislature District,PA,House,139,ElectIndex model,0.0231,0.9769,-30.49,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-14,State Legislature District,PA,House,14,ElectIndex model,0.0685,0.9315,-22.74,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-140,State Legislature District,PA,House,140,ElectIndex model,0.9519,0.0481,25.44,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-141,State Legislature District,PA,House,141,ElectIndex model,0.9656,0.0344,27.83,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-142,State Legislature District,PA,House,142,ElectIndex model,0.4698,0.5302,-1.16,Toss-up,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-143,State Legislature District,PA,House,143,ElectIndex model,0.3996,0.6004,-3.89,Lean R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-144,State Legislature District,PA,House,144,ElectIndex model,0.9173,0.0827,21.21,Likely D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-145,State Legislature District,PA,House,145,ElectIndex model,0.02,0.98,-12.67,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-146,State Legislature District,PA,House,146,ElectIndex model,0.98,0.02,29.62,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-147,State Legislature District,PA,House,147,ElectIndex model,0.2084,0.7916,-12.42,Likely R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-148,State Legislature District,PA,House,148,ElectIndex model,0.98,0.02,49.09,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-149,State Legislature District,PA,House,149,ElectIndex model,0.98,0.02,53.93,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-15,State Legislature District,PA,House,15,ElectIndex model,0.0158,0.9842,-32.87,Safe R,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-150,State Legislature District,PA,House,150,ElectIndex model,0.98,0.02,34.6,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-151,State Legislature District,PA,House,151,ElectIndex model,0.98,0.02,39.7,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-152,State Legislature District,PA,House,152,ElectIndex model,0.98,0.02,29.82,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-153,State Legislature District,PA,House,153,ElectIndex model,0.9979,0.0021,43.89,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-154,State Legislature District,PA,House,154,ElectIndex model,0.98,0.02,65.78,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-155,State Legislature District,PA,House,155,ElectIndex model,0.98,0.02,27.07,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-156,State Legislature District,PA,House,156,ElectIndex model,0.982,0.018,32.07,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-157,State Legislature District,PA,House,157,ElectIndex model,0.9897,0.0103,35.4,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-158,State Legislature District,PA,House,158,ElectIndex model,0.98,0.02,26.85,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-159,State Legislature District,PA,House,159,ElectIndex model,0.9986,0.0014,45.67,Safe D,2026-09-07T10:49:29.824588+00:00
STATE-LEG-PA-HOUSE-16,State Legislature District,PA,House,16,ElectIndex model,0.8436,0.1564,15.43,Likely D,2026-09-07T10:49:29.824588+00:00
