resolved_stat_key,n_total,z_lo,z_hi,calibrated_prob,ready_to_apply,fit_date
numberOfPitchesSeen,205,0.06531376260682009,0.06639263036777265,0.5,False,2026-09-18
numberOfPitchesSeen,205,0.06689275699318387,0.21162415799335577,0.5666666666666665,False,2026-09-18
numberOfPitchesSeen,205,0.21936484859907068,0.26930800764239393,0.6363636363636364,False,2026-09-18
numberOfPitchesSeen,205,0.26954059189301915,0.5131538791756611,0.7272727272727273,False,2026-09-18
numberOfPitchesSeen,205,0.5829575867683161,0.5829575867683161,1.0,False,2026-09-18
plateAppearances,200,-0.3000208562298212,0.05727207913878374,0.47619047619047616,False,2026-09-18
plateAppearances,200,0.05923252095817588,0.17554166846093722,0.5581395348837209,False,2026-09-18
plateAppearances,200,0.17745751512120478,0.24732434496399947,0.5789473684210527,False,2026-09-18
plateAppearances,200,0.2533244695805479,0.43914546942687593,0.625,False,2026-09-18
plateAppearances,200,0.44172323125530966,0.6966393204347696,0.6538461538461539,False,2026-09-18
plateAppearances,200,0.7318347373220604,0.9130384799500462,0.8333333333333334,False,2026-09-18
plateAppearances,200,0.9475088479521219,0.9475088479521219,1.0,False,2026-09-18
plateAppearances,200,0.9483796045242343,0.9483796045242343,1.0,False,2026-09-18
receiving_yards,184,-0.6045027977379505,-0.6045027977379505,0.0,False,2026-09-18
receiving_yards,184,-0.5639066893782001,-0.5639066893782001,0.0,False,2026-09-18
receiving_yards,184,-0.5616971747076605,-0.08790216772467829,0.5263157894736842,False,2026-09-18
receiving_yards,184,-0.0786241352034267,0.28786286487593316,0.5945945945945946,False,2026-09-18
receiving_yards,184,0.29389977260143496,0.4674697483133059,0.625,False,2026-09-18
receiving_yards,184,0.4679190728638787,0.762146584718721,0.6842105263157895,False,2026-09-18
receiving_yards,184,0.7866160348930862,1.2156748809793498,0.6875,False,2026-09-18
receiving_yards,184,1.2582594107661862,1.2582594107661862,1.0,False,2026-09-18
receiving_yards,184,1.6925584914570209,1.6925584914570209,1.0,False,2026-09-18
receiving_yards,184,1.9161887879890855,1.9161887879890855,1.0,False,2026-09-18
receiving_yards,184,2.0981046160159167,2.0981046160159167,1.0,False,2026-09-18
receiving_yards,184,2.1234712840232532,2.1234712840232532,1.0,False,2026-09-18
receiving_yards,184,2.2225783434405457,2.2225783434405457,1.0,False,2026-09-18
receiving_yards,184,2.4418546339438763,2.4418546339438763,1.0,False,2026-09-18
receiving_yards,184,3.114626943221083,3.114626943221083,1.0,False,2026-09-18
receiving_yards,184,3.4405514808313455,3.4405514808313455,1.0,False,2026-09-18
receiving_yards,184,4.179479405313032,4.179479405313032,1.0,False,2026-09-18
receiving_yards,184,8.0,8.0,1.0,False,2026-09-18
p_strikeOuts,158,-0.31846279519959353,-0.1127022516739089,0.2857142857142857,False,2026-09-18
p_strikeOuts,158,-0.101318522967631,-0.01999673029058613,0.5263157894736842,False,2026-09-18
p_strikeOuts,158,-0.008352469449164346,0.2931788913847413,0.5308641975308642,False,2026-09-18
p_strikeOuts,158,0.2951817821303848,0.886883676663274,0.7666666666666667,False,2026-09-18
p_strikeOuts,158,0.903887936292449,0.903887936292449,1.0,False,2026-09-18
p_strikeOuts,158,0.9100185086426791,0.9100185086426791,1.0,False,2026-09-18
p_strikeOuts,158,0.9100185086426791,0.9100185086426791,1.0,False,2026-09-18
p_strikeOuts,158,1.0084527122380678,1.0084527122380678,1.0,False,2026-09-18
p_strikeOuts,158,1.249873415363254,1.249873415363254,1.0,False,2026-09-18
p_strikeOuts,158,1.3628105509269517,1.3628105509269517,1.0,False,2026-09-18
p_strikeOuts,158,1.5497564748220611,1.5497564748220611,1.0,False,2026-09-18
p_hits,150,-0.3602488564501982,-0.20908903740928508,0.14285714285714285,False,2026-09-18
